DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
2014-05-01T00:00:00,2012-11-01T00:00:00,Arrival,International,Scheduled Carriers,630175
2014-05-01T00:00:00,2012-11-01T00:00:00,Departure,Domestic,Charter,1012
2014-05-01T00:00:00,2012-11-01T00:00:00,Departure,Domestic,Commuter,133539
2014-05-01T00:00:00,2012-11-01T00:00:00,Departure,Domestic,Scheduled Carriers,1701271
2014-05-01T00:00:00,2012-11-01T00:00:00,Departure,International,Charter,499
2014-05-01T00:00:00,2012-11-01T00:00:00,Departure,International,Commuter,1746
2014-05-01T00:00:00,2012-11-01T00:00:00,Departure,International,Scheduled Carriers,642824
2014-05-01T00:00:00,2012-12-01T00:00:00,Arrival,Domestic,Charter,2607
2014-05-01T00:00:00,2012-12-01T00:00:00,Arrival,Domestic,Commuter,122435
2014-05-01T00:00:00,2012-12-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1802227
2014-05-01T00:00:00,2012-12-01T00:00:00,Arrival,International,Charter,532
2014-05-01T00:00:00,2012-12-01T00:00:00,Arrival,International,Commuter,2257
2014-05-01T00:00:00,2012-12-01T00:00:00,Arrival,International,Scheduled Carriers,689758
2014-05-01T00:00:00,2012-12-01T00:00:00,Departure,Domestic,Charter,1344
2014-05-01T00:00:00,2012-12-01T00:00:00,Departure,Domestic,Commuter,121010
2014-05-01T00:00:00,2012-12-01T00:00:00,Departure,Domestic,Scheduled Carriers,1814161
2014-05-01T00:00:00,2012-12-01T00:00:00,Departure,International,Charter,66
2014-05-01T00:00:00,2012-12-01T00:00:00,Departure,International,Commuter,2489
2014-05-01T00:00:00,2012-12-01T00:00:00,Departure,International,Scheduled Carriers,719627
2014-05-01T00:00:00,2013-01-01T00:00:00,Arrival,Domestic,Charter,909
2014-05-01T00:00:00,2013-01-01T00:00:00,Arrival,Domestic,Commuter,118430
2014-05-01T00:00:00,2013-01-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1695195
2014-05-01T00:00:00,2013-01-01T00:00:00,Arrival,International,Charter,1480
2014-05-01T00:00:00,2013-01-01T00:00:00,Arrival,International,Commuter,3522
2014-05-01T00:00:00,2013-01-01T00:00:00,Arrival,International,Scheduled Carriers,715882
2014-05-01T00:00:00,2013-01-01T00:00:00,Departure,Domestic,Charter,2756
2014-05-01T00:00:00,2013-01-01T00:00:00,Departure,Domestic,Commuter,117463
2014-05-01T00:00:00,2013-01-01T00:00:00,Departure,Domestic,Scheduled Carriers,1696341
2014-05-01T00:00:00,2013-01-01T00:00:00,Departure,International,Charter,1410
2014-05-01T00:00:00,2013-01-01T00:00:00,Departure,International,Commuter,2949
2014-05-01T00:00:00,2013-01-01T00:00:00,Departure,International,Scheduled Carriers,694399
2014-05-01T00:00:00,2013-02-01T00:00:00,Arrival,Domestic,Charter,582
2014-05-01T00:00:00,2013-02-01T00:00:00,Arrival,Domestic,Commuter,104042
2014-05-01T00:00:00,2013-02-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1539023
2014-05-01T00:00:00,2013-02-01T00:00:00,Arrival,International,Charter,650
2014-05-01T00:00:00,2013-02-01T00:00:00,Arrival,International,Commuter,3432
2014-05-01T00:00:00,2013-02-01T00:00:00,Arrival,International,Scheduled Carriers,582229
2014-05-01T00:00:00,2013-02-01T00:00:00,Departure,Domestic,Charter,533
2014-05-01T00:00:00,2013-02-01T00:00:00,Departure,Domestic,Commuter,104422
2014-05-01T00:00:00,2013-02-01T00:00:00,Departure,Domestic,Scheduled Carriers,1553095
2014-05-01T00:00:00,2013-02-01T00:00:00,Departure,International,Charter,332
2014-05-01T00:00:00,2013-02-01T00:00:00,Departure,International,Commuter,3323
2014-05-01T00:00:00,2013-02-01T00:00:00,Departure,International,Scheduled Carriers,590628
2014-05-01T00:00:00,2013-03-01T00:00:00,Arrival,Domestic,Charter,1273
2014-05-01T00:00:00,2013-03-01T00:00:00,Arrival,Domestic,Commuter,125319
2014-05-01T00:00:00,2013-03-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1914833
2014-05-01T00:00:00,2013-03-01T00:00:00,Arrival,International,Charter,62
2014-05-01T00:00:00,2013-03-01T00:00:00,Arrival,International,Commuter,3679
2014-05-01T00:00:00,2013-03-01T00:00:00,Arrival,International,Scheduled Carriers,709807
2014-05-01T00:00:00,2013-03-01T00:00:00,Departure,Domestic,Charter,1544
2014-05-01T00:00:00,2013-03-01T00:00:00,Departure,Domestic,Commuter,126001
2014-05-01T00:00:00,2013-03-01T00:00:00,Departure,Domestic,Scheduled Carriers,1967941
2014-05-01T00:00:00,2013-03-01T00:00:00,Departure,International,Charter,77
2014-05-01T00:00:00,2013-03-01T00:00:00,Departure,International,Commuter,3845
2014-05-01T00:00:00,2013-03-01T00:00:00,Departure,International,Scheduled Carriers,691142
2014-05-01T00:00:00,2013-04-01T00:00:00,Arrival,Domestic,Charter,985
2014-05-01T00:00:00,2013-04-01T00:00:00,Arrival,Domestic,Commuter,108956
2014-05-01T00:00:00,2013-04-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1847075
2014-05-01T00:00:00,2013-04-01T00:00:00,Arrival,International,Charter,1061
2014-05-01T00:00:00,2013-04-01T00:00:00,Arrival,International,Commuter,3085
2014-05-01T00:00:00,2013-04-01T00:00:00,Arrival,International,Scheduled Carriers,702417
2014-05-01T00:00:00,2013-04-01T00:00:00,Departure,Domestic,Charter,966
2014-05-01T00:00:00,2013-04-01T00:00:00,Departure,Domestic,Commuter,106382
2014-05-01T00:00:00,2013-04-01T00:00:00,Departure,Domestic,Scheduled Carriers,1863323
2014-05-01T00:00:00,2013-04-01T00:00:00,Departure,International,Charter,858
2014-05-01T00:00:00,2013-04-01T00:00:00,Departure,International,Commuter,3219
2014-05-01T00:00:00,2013-04-01T00:00:00,Departure,International,Scheduled Carriers,672170
2014-05-01T00:00:00,2013-05-01T00:00:00,Arrival,Domestic,Charter,278
2014-05-01T00:00:00,2013-05-01T00:00:00,Arrival,Domestic,Commuter,120391
2014-05-01T00:00:00,2013-05-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1985417
2014-05-01T00:00:00,2013-05-01T00:00:00,Arrival,International,Charter,7
2014-05-01T00:00:00,2013-05-01T00:00:00,Arrival,International,Commuter,3036
2014-05-01T00:00:00,2013-05-01T00:00:00,Arrival,International,Scheduled Carriers,727441
2014-05-01T00:00:00,2013-05-01T00:00:00,Departure,Domestic,Charter,124
2014-05-01T00:00:00,2013-05-01T00:00:00,Departure,Domestic,Commuter,119692
2014-05-01T00:00:00,2013-05-01T00:00:00,Departure,Domestic,Scheduled Carriers,1984912
2014-05-01T00:00:00,2013-05-01T00:00:00,Departure,International,Charter,17
2014-05-01T00:00:00,2013-05-01T00:00:00,Departure,International,Commuter,3418
2014-05-01T00:00:00,2013-05-01T00:00:00,Departure,International,Scheduled Carriers,769223
2014-05-01T00:00:00,2013-06-01T00:00:00,Arrival,Domestic,Charter,453
2014-05-01T00:00:00,2013-06-01T00:00:00,Arrival,Domestic,Commuter,123227
2014-05-01T00:00:00,2013-06-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2120312
2014-05-01T00:00:00,2013-06-01T00:00:00,Arrival,International,Charter,236
2014-05-01T00:00:00,2013-06-01T00:00:00,Arrival,International,Commuter,2761
2014-05-01T00:00:00,2013-06-01T00:00:00,Arrival,International,Scheduled Carriers,790284
2014-05-01T00:00:00,2013-06-01T00:00:00,Departure,Domestic,Charter,225
2014-05-01T00:00:00,2013-06-01T00:00:00,Departure,Domestic,Commuter,122522
2014-05-01T00:00:00,2013-06-01T00:00:00,Departure,Domestic,Scheduled Carriers,2140766
2014-05-01T00:00:00,2013-06-01T00:00:00,Departure,International,Charter,347
2014-05-01T00:00:00,2013-06-01T00:00:00,Departure,International,Commuter,2986
2014-05-01T00:00:00,2013-06-01T00:00:00,Departure,International,Scheduled Carriers,810395
2014-05-01T00:00:00,2013-07-01T00:00:00,Arrival,Domestic,Charter,285
2014-05-01T00:00:00,2013-07-01T00:00:00,Arrival,Domestic,Commuter,135961
2014-05-01T00:00:00,2013-07-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2225737
2014-05-01T00:00:00,2013-07-01T00:00:00,Arrival,International,Charter,969
2014-05-01T00:00:00,2013-07-01T00:00:00,Arrival,International,Commuter,4319
2014-05-01T00:00:00,2013-07-01T00:00:00,Arrival,International,Scheduled Carriers,905092
2014-05-01T00:00:00,2013-07-01T00:00:00,Departure,Domestic,Charter,339
2014-05-01T00:00:00,2013-07-01T00:00:00,Departure,Domestic,Commuter,134865
2014-05-01T00:00:00,2013-07-01T00:00:00,Departure,Domestic,Scheduled Carriers,2192555
2014-05-01T00:00:00,2013-07-01T00:00:00,Departure,International,Charter,428
2014-05-01T00:00:00,2013-07-01T00:00:00,Departure,International,Commuter,3575
2014-05-01T00:00:00,2013-07-01T00:00:00,Departure,International,Scheduled Carriers,864853
2014-05-01T00:00:00,2013-08-01T00:00:00,Arrival,Domestic,Charter,387
2014-05-01T00:00:00,2013-08-01T00:00:00,Arrival,Domestic,Commuter,126598
2014-05-01T00:00:00,2013-08-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2131004
2014-05-01T00:00:00,2013-08-01T00:00:00,Arrival,International,Charter,794
2014-05-01T00:00:00,2013-08-01T00:00:00,Arrival,International,Commuter,3666
2014-05-01T00:00:00,2013-08-01T00:00:00,Arrival,International,Scheduled Carriers,894524
2014-05-01T00:00:00,2013-08-01T00:00:00,Departure,Domestic,Charter,479
2014-05-01T00:00:00,2013-08-01T00:00:00,Departure,Domestic,Commuter,131697
2014-05-01T00:00:00,2013-08-01T00:00:00,Departure,Domestic,Scheduled Carriers,2181620
2014-05-01T00:00:00,2013-08-01T00:00:00,Departure,International,Charter,659
2014-05-01T00:00:00,2013-08-01T00:00:00,Departure,International,Commuter,3753
2014-05-01T00:00:00,2013-08-01T00:00:00,Departure,International,Scheduled Carriers,854987
2014-05-01T00:00:00,2013-09-01T00:00:00,Arrival,Domestic,Charter,1055
2014-05-01T00:00:00,2013-09-01T00:00:00,Arrival,Domestic,Commuter,111573
2014-05-01T00:00:00,2013-09-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1796040
2014-05-01T00:00:00,2013-09-01T00:00:00,Arrival,International,Charter,647
2014-05-01T00:00:00,2013-09-01T00:00:00,Arrival,International,Commuter,3610
2014-05-01T00:00:00,2013-09-01T00:00:00,Arrival,International,Scheduled Carriers,750849
2014-05-01T00:00:00,2013-09-01T00:00:00,Departure,Domestic,Charter,958
2014-05-01T00:00:00,2013-09-01T00:00:00,Departure,Domestic,Commuter,108577
2014-05-01T00:00:00,2013-09-01T00:00:00,Departure,Domestic,Scheduled Carriers,1797224
2014-05-01T00:00:00,2013-09-01T00:00:00,Departure,International,Charter,544
2014-05-01T00:00:00,2013-09-01T00:00:00,Departure,International,Commuter,3314
2014-05-01T00:00:00,2013-09-01T00:00:00,Departure,International,Scheduled Carriers,733862
2014-05-01T00:00:00,2013-10-01T00:00:00,Arrival,Domestic,Charter,955
2014-05-01T00:00:00,2013-10-01T00:00:00,Arrival,Domestic,Commuter,116179
2014-05-01T00:00:00,2013-10-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1934444
2014-05-01T00:00:00,2013-10-01T00:00:00,Arrival,International,Charter,359
2014-05-01T00:00:00,2013-10-01T00:00:00,Arrival,International,Commuter,3426
2014-05-01T00:00:00,2013-10-01T00:00:00,Arrival,International,Scheduled Carriers,701023
2014-05-01T00:00:00,2013-10-01T00:00:00,Departure,Domestic,Charter,1508
2014-05-01T00:00:00,2013-10-01T00:00:00,Departure,Domestic,Commuter,112762
2014-05-01T00:00:00,2013-10-01T00:00:00,Departure,Domestic,Scheduled Carriers,1880844
2014-05-01T00:00:00,2013-10-01T00:00:00,Departure,International,Charter,162
2014-05-01T00:00:00,2013-10-01T00:00:00,Departure,International,Commuter,3367
2014-05-01T00:00:00,2013-10-01T00:00:00,Departure,International,Scheduled Carriers,760776
2014-05-01T00:00:00,2013-11-01T00:00:00,Arrival,Domestic,Charter,1607
2014-05-01T00:00:00,2013-11-01T00:00:00,Arrival,Domestic,Commuter,111272
2014-05-01T00:00:00,2013-11-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1743492
2014-05-01T00:00:00,2013-11-01T00:00:00,Arrival,International,Charter,241
2014-05-01T00:00:00,2013-11-01T00:00:00,Arrival,International,Commuter,3331
2014-05-01T00:00:00,2013-11-01T00:00:00,Arrival,International,Scheduled Carriers,657470
2014-05-01T00:00:00,2013-11-01T00:00:00,Departure,Domestic,Charter,1544
2014-05-01T00:00:00,2013-11-01T00:00:00,Departure,Domestic,Commuter,108840
2014-05-01T00:00:00,2013-11-01T00:00:00,Departure,Domestic,Scheduled Carriers,1750317
2014-05-01T00:00:00,2013-11-01T00:00:00,Departure,International,Charter,161
2014-05-01T00:00:00,2013-11-01T00:00:00,Departure,International,Commuter,3415
2014-05-01T00:00:00,2013-11-01T00:00:00,Departure,International,Scheduled Carriers,675315
2014-05-01T00:00:00,2013-12-01T00:00:00,Arrival,Domestic,Charter,4943
2014-05-01T00:00:00,2013-12-01T00:00:00,Arrival,Domestic,Commuter,135090
2014-05-01T00:00:00,2013-12-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2023036
2014-05-01T00:00:00,2013-12-01T00:00:00,Arrival,International,Charter,29
2014-05-01T00:00:00,2013-12-01T00:00:00,Arrival,International,Commuter,3540
2014-05-01T00:00:00,2013-12-01T00:00:00,Arrival,International,Scheduled Carriers,740841
2014-05-01T00:00:00,2013-12-01T00:00:00,Departure,Domestic,Charter,1326
2014-05-01T00:00:00,2013-12-01T00:00:00,Departure,Domestic,Commuter,129771
2014-05-01T00:00:00,2013-12-01T00:00:00,Departure,Domestic,Scheduled Carriers,1964926
2014-05-01T00:00:00,2013-12-01T00:00:00,Departure,International,Charter,176
2014-05-01T00:00:00,2013-12-01T00:00:00,Departure,International,Commuter,3708
2014-05-01T00:00:00,2013-12-01T00:00:00,Departure,International,Scheduled Carriers,762545
2014-05-01T00:00:00,2014-01-01T00:00:00,Arrival,Domestic,Charter,4718
2014-05-01T00:00:00,2014-01-01T00:00:00,Arrival,Domestic,Commuter,115841
2014-05-01T00:00:00,2014-01-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1823193
2014-05-01T00:00:00,2014-01-01T00:00:00,Arrival,International,Charter,266
2014-05-01T00:00:00,2014-01-01T00:00:00,Arrival,International,Commuter,3500
2014-05-01T00:00:00,2014-01-01T00:00:00,Arrival,International,Scheduled Carriers,781739
2014-05-01T00:00:00,2014-01-01T00:00:00,Departure,Domestic,Charter,8476
2014-05-01T00:00:00,2014-01-01T00:00:00,Departure,Domestic,Commuter,115003
2014-05-01T00:00:00,2014-01-01T00:00:00,Departure,Domestic,Scheduled Carriers,1810439
2014-05-01T00:00:00,2014-01-01T00:00:00,Departure,International,Commuter,3423
2014-05-01T00:00:00,2014-01-01T00:00:00,Departure,International,Scheduled Carriers,753019
2014-05-01T00:00:00,2014-02-01T00:00:00,Arrival,Domestic,Charter,780
2014-05-01T00:00:00,2014-02-01T00:00:00,Arrival,Domestic,Commuter,113831
2014-05-01T00:00:00,2014-02-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1630255
2014-05-01T00:00:00,2014-02-01T00:00:00,Arrival,International,Charter,447
2014-05-01T00:00:00,2014-02-01T00:00:00,Arrival,International,Commuter,3500
2014-05-01T00:00:00,2014-02-01T00:00:00,Arrival,International,Scheduled Carriers,630181
2014-05-01T00:00:00,2014-02-01T00:00:00,Departure,Domestic,Charter,719
2014-05-01T00:00:00,2014-02-01T00:00:00,Departure,Domestic,Commuter,113639
2014-05-01T00:00:00,2014-02-01T00:00:00,Departure,Domestic,Scheduled Carriers,1624471
2014-05-01T00:00:00,2014-02-01T00:00:00,Departure,International,Charter,54
2014-05-01T00:00:00,2014-02-01T00:00:00,Departure,International,Commuter,3423
2014-05-01T00:00:00,2014-02-01T00:00:00,Departure,International,Scheduled Carriers,644684
2014-05-01T00:00:00,2014-03-01T00:00:00,Arrival,Domestic,Charter,2120
2014-05-01T00:00:00,2014-03-01T00:00:00,Arrival,Domestic,Commuter,129405
2014-05-01T00:00:00,2014-03-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1990447
2014-05-01T00:00:00,2014-03-01T00:00:00,Arrival,International,Charter,540
2014-05-01T00:00:00,2014-03-01T00:00:00,Arrival,International,Commuter,3679
2014-05-01T00:00:00,2014-03-01T00:00:00,Arrival,International,Scheduled Carriers,752872
2014-05-01T00:00:00,2014-03-01T00:00:00,Departure,Domestic,Charter,1682
2014-05-01T00:00:00,2014-03-01T00:00:00,Departure,Domestic,Commuter,125692
2014-05-01T00:00:00,2014-03-01T00:00:00,Departure,Domestic,Scheduled Carriers,2029081
2014-05-01T00:00:00,2014-03-01T00:00:00,Departure,International,Charter,597
2014-05-01T00:00:00,2014-03-01T00:00:00,Departure,International,Commuter,3920
2014-05-01T00:00:00,2014-03-01T00:00:00,Departure,International,Scheduled Carriers,745059
2014-07-18T00:00:00,2014-04-01T00:00:00,Arrival,Domestic,Charter,1131
2014-07-18T00:00:00,2014-04-01T00:00:00,Arrival,Domestic,Commuter,118787
2014-07-18T00:00:00,2014-04-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2006194
2014-07-18T00:00:00,2014-04-01T00:00:00,Arrival,International,Charter,310
2014-07-18T00:00:00,2014-04-01T00:00:00,Arrival,International,Commuter,3422
2014-07-18T00:00:00,2014-04-01T00:00:00,Arrival,International,Scheduled Carriers,784550
2014-07-18T00:00:00,2014-04-01T00:00:00,Departure,Domestic,Charter,1178
2014-07-18T00:00:00,2014-04-01T00:00:00,Departure,Domestic,Commuter,118222
2014-07-18T00:00:00,2014-04-01T00:00:00,Departure,Domestic,Scheduled Carriers,1984929
2014-07-18T00:00:00,2014-04-01T00:00:00,Departure,International,Charter,103
2014-07-18T00:00:00,2014-04-01T00:00:00,Departure,International,Commuter,3755
2014-07-18T00:00:00,2014-04-01T00:00:00,Departure,International,Scheduled Carriers,737556
2014-07-18T00:00:00,2014-05-01T00:00:00,Arrival,Domestic,Charter,480
2014-07-18T00:00:00,2014-05-01T00:00:00,Arrival,Domestic,Commuter,126615
2014-07-18T00:00:00,2014-05-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2092487
2014-07-18T00:00:00,2014-05-01T00:00:00,Arrival,International,Charter,6
2014-07-18T00:00:00,2014-05-01T00:00:00,Arrival,International,Commuter,3151
2014-07-18T00:00:00,2014-05-01T00:00:00,Arrival,International,Scheduled Carriers,808072
2014-07-18T00:00:00,2014-05-01T00:00:00,Departure,Domestic,Charter,423
2014-07-18T00:00:00,2014-05-01T00:00:00,Departure,Domestic,Commuter,119242
2014-07-18T00:00:00,2014-05-01T00:00:00,Departure,Domestic,Scheduled Carriers,2087363
2014-07-18T00:00:00,2014-05-01T00:00:00,Departure,International,Commuter,3786
2014-07-18T00:00:00,2014-05-01T00:00:00,Departure,International,Scheduled Carriers,839384
2014-08-15T09:39:18,2014-06-01T00:00:00,Arrival,Domestic,Charter,540
2014-08-15T09:39:18,2014-06-01T00:00:00,Arrival,Domestic,Commuter,118432
2014-08-15T09:39:18,2014-06-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2270047
2014-08-15T09:39:18,2014-06-01T00:00:00,Arrival,International,Charter,12
2014-08-15T09:39:18,2014-06-01T00:00:00,Arrival,International,Commuter,2737
2014-08-15T09:39:18,2014-06-01T00:00:00,Arrival,International,Scheduled Carriers,853553
2014-08-15T09:39:18,2014-06-01T00:00:00,Departure,Domestic,Charter,491
2014-08-15T09:39:18,2014-06-01T00:00:00,Departure,Domestic,Commuter,117059
2014-08-15T09:39:18,2014-06-01T00:00:00,Departure,Domestic,Scheduled Carriers,2259281
2014-08-15T09:39:18,2014-06-01T00:00:00,Departure,International,Commuter,3450
2014-08-15T09:39:18,2014-06-01T00:00:00,Departure,International,Scheduled Carriers,898445
2014-09-15T07:00:09,2014-07-01T00:00:00,Arrival,Domestic,Charter,209
2014-09-15T07:00:09,2014-07-01T00:00:00,Arrival,Domestic,Commuter,122400
2014-09-15T07:00:09,2014-07-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2392278
2014-09-15T07:00:09,2014-07-01T00:00:00,Arrival,International,Charter,125
2014-09-15T07:00:09,2014-07-01T00:00:00,Arrival,International,Commuter,2737
2014-09-15T07:00:09,2014-07-01T00:00:00,Arrival,International,Scheduled Carriers,959037
2014-09-15T07:00:09,2014-07-01T00:00:00,Departure,Domestic,Charter,483
2014-09-15T07:00:09,2014-07-01T00:00:00,Departure,Domestic,Commuter,119811
2014-09-15T07:00:09,2014-07-01T00:00:00,Departure,Domestic,Scheduled Carriers,2361325
2014-09-15T07:00:09,2014-07-01T00:00:00,Departure,International,Commuter,3450
2014-09-15T07:00:09,2014-07-01T00:00:00,Departure,International,Scheduled Carriers,910222
2014-10-15T08:00:09,2014-08-01T00:00:00,Arrival,Domestic,Charter,206
2014-10-15T08:00:09,2014-08-01T00:00:00,Arrival,Domestic,Commuter,104273
2014-10-15T08:00:09,2014-08-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2276993
2014-10-15T08:00:09,2014-08-01T00:00:00,Arrival,International,Charter,16
2014-10-15T08:00:09,2014-08-01T00:00:00,Arrival,International,Commuter,2737
2014-10-15T08:00:09,2014-08-01T00:00:00,Arrival,International,Scheduled Carriers,947099
2014-10-15T08:00:09,2014-08-01T00:00:00,Departure,Domestic,Charter,379
2014-10-15T08:00:09,2014-08-01T00:00:00,Departure,Domestic,Commuter,103444
2014-10-15T08:00:09,2014-08-01T00:00:00,Departure,Domestic,Scheduled Carriers,2350518
2014-10-15T08:00:09,2014-08-01T00:00:00,Departure,International,Commuter,3450
2014-10-15T08:00:09,2014-08-01T00:00:00,Departure,International,Scheduled Carriers,928525
2014-11-15T08:00:12,2014-09-01T00:00:00,Arrival,Domestic,Charter,614
2014-11-15T08:00:12,2014-09-01T00:00:00,Arrival,Domestic,Commuter,84540
2014-11-15T08:00:12,2014-09-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1933296
2014-11-15T08:00:12,2014-09-01T00:00:00,Arrival,International,Charter,362
2014-11-15T08:00:12,2014-09-01T00:00:00,Arrival,International,Commuter,2935
2014-11-15T08:00:12,2014-09-01T00:00:00,Arrival,International,Scheduled Carriers,772216
2014-11-15T08:00:12,2014-09-01T00:00:00,Departure,Domestic,Charter,711
2014-11-15T08:00:12,2014-09-01T00:00:00,Departure,Domestic,Commuter,82209
2014-11-15T08:00:12,2014-09-01T00:00:00,Departure,Domestic,Scheduled Carriers,1934453
2014-11-15T08:00:12,2014-09-01T00:00:00,Departure,International,Charter,10
2014-11-15T08:00:12,2014-09-01T00:00:00,Departure,International,Commuter,2918
2014-11-15T08:00:12,2014-09-01T00:00:00,Departure,International,Scheduled Carriers,759196
2014-12-15T08:00:10,2014-10-01T00:00:00,Arrival,Domestic,Charter,1715
2014-12-15T08:00:10,2014-10-01T00:00:00,Arrival,Domestic,Commuter,84604
2014-12-15T08:00:10,2014-10-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2098702
2014-12-15T08:00:10,2014-10-01T00:00:00,Arrival,International,Charter,21
2014-12-15T08:00:10,2014-10-01T00:00:00,Arrival,International,Commuter,2362
2014-12-15T08:00:10,2014-10-01T00:00:00,Arrival,International,Scheduled Carriers,738354
2014-12-15T08:00:10,2014-10-01T00:00:00,Departure,Domestic,Charter,1619
2014-12-15T08:00:10,2014-10-01T00:00:00,Departure,Domestic,Commuter,82775
2014-12-15T08:00:10,2014-10-01T00:00:00,Departure,Domestic,Scheduled Carriers,2051890
2014-12-15T08:00:10,2014-10-01T00:00:00,Departure,International,Charter,2
2014-12-15T08:00:10,2014-10-01T00:00:00,Departure,International,Commuter,2561
2014-12-15T08:00:10,2014-10-01T00:00:00,Departure,International,Scheduled Carriers,801281
2015-01-15T08:00:16,2014-11-01T00:00:00,Arrival,Domestic,Charter,1302
2015-01-15T08:00:16,2014-11-01T00:00:00,Arrival,Domestic,Commuter,0
2015-01-15T08:00:16,2014-11-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1988905
2015-01-15T08:00:16,2014-11-01T00:00:00,Arrival,International,Charter,231
2015-01-15T08:00:16,2014-11-01T00:00:00,Arrival,International,Commuter,0
2015-01-15T08:00:16,2014-11-01T00:00:00,Arrival,International,Scheduled Carriers,684428
2015-01-15T08:00:16,2014-11-01T00:00:00,Departure,Domestic,Charter,1526
2015-01-15T08:00:16,2014-11-01T00:00:00,Departure,Domestic,Commuter,0
2015-01-15T08:00:16,2014-11-01T00:00:00,Departure,Domestic,Scheduled Carriers,1977318
2015-01-15T08:00:16,2014-11-01T00:00:00,Departure,International,Charter,167
2015-01-15T08:00:16,2014-11-01T00:00:00,Departure,International,Commuter,0
2015-01-15T08:00:16,2014-11-01T00:00:00,Departure,International,Scheduled Carriers,726568
2015-02-15T08:00:17,2014-12-01T00:00:00,Arrival,Domestic,Charter,1711
2015-02-15T08:00:17,2014-12-01T00:00:00,Arrival,Domestic,Commuter,372
2015-02-15T08:00:17,2014-12-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2190819
2015-02-15T08:00:17,2014-12-01T00:00:00,Arrival,International,Charter,126
2015-02-15T08:00:17,2014-12-01T00:00:00,Arrival,International,Scheduled Carriers,770762
2015-02-15T08:00:17,2014-12-01T00:00:00,Departure,Domestic,Charter,1105
2015-02-15T08:00:17,2014-12-01T00:00:00,Departure,Domestic,Commuter,705
2015-02-15T08:00:17,2014-12-01T00:00:00,Departure,Domestic,Scheduled Carriers,2144299
2015-02-15T08:00:17,2014-12-01T00:00:00,Departure,International,Charter,99
2015-02-15T08:00:17,2014-12-01T00:00:00,Departure,International,Scheduled Carriers,811558
2015-03-16T08:39:41,2015-01-01T00:00:00,Arrival,Domestic,Charter,1196
2015-03-16T08:39:41,2015-01-01T00:00:00,Arrival,Domestic,Commuter,1476
2015-03-16T08:39:41,2015-01-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1935798
2015-03-16T08:39:41,2015-01-01T00:00:00,Arrival,International,Charter,166
2015-03-16T08:39:41,2015-01-01T00:00:00,Arrival,International,Scheduled Carriers,796239
2015-03-16T08:39:41,2015-01-01T00:00:00,Departure,Domestic,Charter,1962
2015-03-16T08:39:41,2015-01-01T00:00:00,Departure,Domestic,Commuter,1295
2015-03-16T08:39:41,2015-01-01T00:00:00,Departure,Domestic,Scheduled Carriers,1914113
2015-03-16T08:39:41,2015-01-01T00:00:00,Departure,International,Charter,71
2015-03-16T08:39:41,2015-01-01T00:00:00,Departure,International,Scheduled Carriers,786878
2015-04-15T08:00:11,2015-02-01T00:00:00,Arrival,Domestic,Charter,714
2015-04-15T08:00:11,2015-02-01T00:00:00,Arrival,Domestic,Commuter,1201
2015-04-15T08:00:11,2015-02-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1808233
2015-04-15T08:00:11,2015-02-01T00:00:00,Arrival,International,Charter,51
2015-04-15T08:00:11,2015-02-01T00:00:00,Arrival,International,Scheduled Carriers,657585
2015-04-15T08:00:11,2015-02-01T00:00:00,Departure,Domestic,Charter,514
2015-04-15T08:00:11,2015-02-01T00:00:00,Departure,Domestic,Commuter,1046
2015-04-15T08:00:11,2015-02-01T00:00:00,Departure,Domestic,Scheduled Carriers,1780191
2015-04-15T08:00:11,2015-02-01T00:00:00,Departure,International,Charter,49
2015-04-15T08:00:11,2015-02-01T00:00:00,Departure,International,Scheduled Carriers,701011
2015-05-15T08:00:08,2015-03-01T00:00:00,Arrival,Domestic,Charter,1386
